Store,YearMonth,Sales
778,2013-02,5784.0
778,2013-03,6626.0
778,2013-04,5840.0
778,2013-05,6093.0
778,2013-06,5581.0
778,2013-07,6074.0
778,2013-08,5849.0
778,2013-09,5753.0
778,2013-10,5966.0
778,2013-11,6200.0
778,2013-12,7139.0
778,2014-01,5520.0
778,2014-02,5743.0
778,2014-03,5641.0
778,2014-04,5971.0
778,2014-05,5637.0
778,2014-06,5784.0
778,2015-01,5766.0
778,2015-02,5540.0
778,2015-03,6189.0
778,2015-04,5777.0
778,2015-05,5870.0
778,2015-06,5936.0
778,2015-07,5643.0
779,2013-01,6515.0
779,2013-02,6266.0
779,2013-03,7193.0
779,2013-04,6463.0
779,2013-05,6920.0
779,2013-06,6118.0
779,2013-07,6905.0
779,2013-08,6518.0
779,2013-09,6510.0
779,2013-10,6598.0
779,2013-11,7342.0
779,2013-12,10078.0
779,2014-01,6483.0
779,2014-02,6669.0
779,2014-03,6568.0
779,2014-04,7526.0
779,2014-05,7036.0
779,2014-06,7356.0
779,2014-07,7231.0
779,2014-08,6597.0
779,2014-09,7001.0
779,2014-10,6875.0
779,2014-11,8199.0
779,2014-12,10098.0
779,2015-01,6944.0
779,2015-02,6799.0
779,2015-03,7380.0
779,2015-04,7413.0
779,2015-05,7201.0
779,2015-06,7390.0
779,2015-07,7070.0
780,2013-01,6175.0
780,2013-02,6024.0
780,2013-03,6914.0
780,2013-04,6173.0
780,2013-05,6349.0
780,2013-06,5963.0
780,2013-07,6667.0
780,2013-08,5992.0
780,2013-09,5943.0
780,2013-10,6129.0
780,2013-11,6576.0
780,2013-12,8742.0
780,2014-01,6071.0
780,2014-02,6082.0
780,2014-03,6078.0
780,2014-04,6988.0
780,2014-05,6362.0
780,2014-06,6614.0
780,2014-07,6443.0
780,2014-08,5859.0
780,2014-09,6524.0
780,2014-10,6600.0
780,2014-11,7266.0
780,2014-12,8552.0
780,2015-01,6455.0
780,2015-02,6151.0
780,2015-03,6735.0
780,2015-04,6856.0
780,2015-05,6653.0
780,2015-06,6747.0
780,2015-07,6490.0
781,2013-01,4326.0
781,2013-02,4344.0
781,2013-03,4970.0
781,2013-04,4706.0
781,2013-05,4867.0
781,2013-06,4393.0
781,2013-07,4882.0
781,2013-08,4324.0
781,2013-09,4617.0
781,2013-10,4821.0
781,2013-11,5296.0
781,2013-12,6527.0
781,2014-01,4771.0
781,2014-02,4828.0
781,2014-03,4873.0
781,2014-04,5373.0
781,2014-05,4956.0
781,2014-06,4920.0
781,2014-07,4539.0
781,2014-08,4250.0
781,2014-09,4636.0
781,2014-10,4979.0
781,2014-11,5867.0
781,2014-12,6250.0
781,2015-01,5112.0
781,2015-02,4668.0
781,2015-03,4914.0
781,2015-04,5334.0
781,2015-05,4942.0
781,2015-06,4966.0
781,2015-07,4564.0
782,2013-01,4360.0
782,2013-02,4353.0
782,2013-03,5255.0
782,2013-04,4747.0
782,2013-05,4847.0
782,2013-06,4907.0
782,2013-07,5246.0
782,2013-08,5080.0
782,2013-09,4810.0
782,2013-10,4939.0
782,2013-11,5417.0
782,2013-12,7268.0
782,2014-01,5225.0
782,2014-02,5332.0
782,2014-03,5413.0
782,2014-04,5947.0
782,2014-05,5635.0
782,2014-06,6062.0
782,2014-07,5537.0
782,2014-08,5313.0
782,2014-09,5487.0
782,2014-10,5642.0
782,2014-11,6045.0
782,2014-12,7445.0
782,2015-01,5852.0
782,2015-02,5564.0
782,2015-03,5822.0
782,2015-04,5760.0
782,2015-05,5806.0
782,2015-06,5637.0
782,2015-07,5591.0
783,2013-01,6125.0
783,2013-02,6265.0
783,2013-03,7047.0
783,2013-04,6245.0
783,2013-05,6844.0
783,2013-06,6201.0
783,2013-07,6605.0
783,2013-08,6560.0
783,2013-09,6283.0
783,2013-10,6527.0
783,2013-11,6983.0
783,2013-12,8665.0
783,2014-01,6500.0
783,2014-02,6370.0
783,2014-03,6207.0
783,2014-04,7160.0
783,2014-05,6812.0
783,2014-06,6950.0
783,2014-07,6768.0
783,2014-08,6544.0
783,2014-09,6580.0
783,2014-10,6820.0
783,2014-11,7532.0
783,2014-12,8886.0
783,2015-01,6898.0
783,2015-02,6611.0
783,2015-03,6841.0
783,2015-04,7272.0
783,2015-05,7504.0
783,2015-06,7170.0
783,2015-07,7100.0
784,2013-01,6950.0
784,2013-02,7115.0
784,2013-03,7805.0
784,2013-04,7135.0
784,2013-05,7739.0
784,2013-06,7049.0
784,2013-07,8180.0
784,2013-08,7440.0
784,2013-09,7244.0
784,2013-10,7622.0
784,2013-11,7961.0
784,2013-12,9876.0
784,2014-01,7854.0
784,2014-02,8086.0
784,2014-03,8911.0
784,2014-04,8887.0
784,2014-05,8644.0
784,2014-06,9467.0
784,2014-07,8424.0
784,2014-08,8118.0
784,2014-09,8835.0
784,2014-10,7084.0
784,2014-11,7528.0
784,2014-12,8373.0
784,2015-01,6674.0
784,2015-02,6542.0
784,2015-03,7035.0
784,2015-04,7014.0
784,2015-05,6982.0
784,2015-06,7452.0
784,2015-07,6443.0
785,2013-01,4502.0
785,2013-02,4747.0
785,2013-03,5796.0
785,2013-04,5223.0
785,2013-05,6125.0
785,2013-06,5102.0
785,2013-07,5523.0
785,2013-08,5492.0
785,2013-09,5503.0
785,2013-10,5710.0
785,2013-11,6114.0
785,2013-12,7250.0
785,2014-01,5987.0
785,2014-02,6357.0
785,2014-03,6546.0
785,2014-04,7070.0
785,2014-05,6587.0
785,2014-06,7128.0
785,2014-07,6649.0
785,2014-08,6575.0
785,2014-09,6520.0
785,2014-10,6814.0
785,2014-11,7388.0
785,2014-12,8336.0
785,2015-01,8128.0
785,2015-02,6894.0
785,2015-03,7299.0
785,2015-04,8027.0
785,2015-05,7621.0
785,2015-06,7840.0
785,2015-07,7305.0
786,2013-01,3224.0
786,2013-02,3250.0
786,2013-03,3600.0
786,2013-04,3690.0
786,2013-05,3682.0
786,2013-06,3278.0
786,2013-07,3673.0
786,2013-08,3081.0
786,2013-09,3402.0
786,2013-10,3585.0
786,2013-11,3766.0
786,2013-12,4264.0
786,2014-01,3629.0
786,2014-02,3323.0
786,2014-03,3441.0
786,2014-04,3995.0
786,2014-05,3689.0
786,2014-06,3653.0
786,2014-07,3691.0
786,2014-08,3539.0
786,2014-09,3216.0
786,2014-10,3598.0
786,2014-11,3885.0
786,2014-12,4060.0
786,2015-01,3641.0
786,2015-02,3295.0
786,2015-03,3497.0
786,2015-04,3803.0
786,2015-05,3408.0
786,2015-06,3538.0
786,2015-07,3176.0
787,2013-01,9144.0
787,2013-02,9236.0
787,2013-03,10745.0
787,2013-04,9113.0
787,2013-05,10056.0
787,2013-06,9188.0
787,2013-07,9693.0
787,2013-08,9215.0
787,2013-09,9067.0
787,2013-10,9548.0
787,2013-11,10714.0
787,2013-12,13532.0
787,2014-01,9479.0
787,2014-02,9577.0
787,2014-03,9644.0
787,2014-04,10697.0
787,2014-05,9986.0
787,2014-06,10233.0
787,2014-07,9740.0
787,2014-08,9632.0
787,2014-09,9730.0
787,2014-10,10203.0
787,2014-11,11773.0
787,2014-12,13884.0
787,2015-01,10293.0
787,2015-02,10029.0
787,2015-03,10640.0
787,2015-04,10988.0
787,2015-05,10832.0
787,2015-06,10481.0
787,2015-07,10420.0
788,2013-01,16944.0
788,2013-02,17321.0
788,2013-03,18414.0
788,2013-04,17183.0
788,2013-05,18113.0
788,2013-06,17219.0
788,2013-07,16733.0
788,2013-08,17071.0
788,2013-09,16679.0
788,2013-10,17204.0
788,2013-11,18189.0
788,2013-12,20608.0
788,2014-01,17096.0
788,2014-02,17818.0
788,2014-03,17938.0
788,2014-04,19227.0
788,2014-05,18486.0
788,2014-06,18918.0
788,2014-07,17787.0
788,2014-08,16972.0
788,2014-09,17557.0
788,2014-10,17446.0
788,2014-11,18745.0
788,2014-12,20469.0
788,2015-01,17487.0
788,2015-02,17247.0
788,2015-03,18419.0
788,2015-04,18889.0
788,2015-05,19152.0
788,2015-06,18327.0
788,2015-07,17793.0
789,2013-01,2699.0
789,2013-02,2717.0
789,2013-03,2956.0
789,2013-04,2936.0
789,2013-05,3191.0
789,2013-06,3092.0
789,2013-07,3228.0
789,2013-08,3029.0
789,2013-09,3031.0
789,2013-10,3093.0
789,2013-11,3246.0
789,2013-12,3779.0
789,2014-01,3209.0
789,2014-02,3122.0
789,2014-03,3060.0
789,2014-04,3489.0
789,2014-05,3325.0
789,2014-06,3543.0
789,2014-07,3349.0
789,2014-08,3345.0
789,2014-09,3317.0
789,2014-10,3497.0
789,2014-11,3763.0
789,2014-12,4364.0
789,2015-01,3714.0
789,2015-02,3500.0
789,2015-03,3734.0
789,2015-04,3956.0
789,2015-05,3915.0
789,2015-06,3750.0
789,2015-07,3934.0
790,2013-01,6691.0
790,2013-02,6903.0
790,2013-03,7622.0
790,2013-04,6902.0
790,2013-05,7868.0
790,2013-06,7061.0
790,2013-07,7477.0
790,2013-08,7273.0
790,2013-09,6835.0
790,2013-10,6737.0
790,2013-11,7241.0
790,2013-12,9680.0
790,2014-01,6870.0
790,2014-02,7180.0
790,2014-03,7200.0
790,2014-04,7633.0
790,2014-05,7557.0
790,2014-06,7885.0
790,2014-07,7175.0
790,2014-08,7121.0
790,2014-09,7223.0
790,2014-10,7037.0
790,2014-11,7743.0
790,2014-12,9346.0
790,2015-01,7278.0
790,2015-02,7171.0
790,2015-03,7391.0
790,2015-04,7888.0
790,2015-05,7931.0
790,2015-06,7827.0
790,2015-07,7644.0
791,2013-01,5956.0
791,2013-02,6343.0
791,2013-03,6909.0
791,2013-04,6573.0
791,2013-05,7348.0
791,2013-06,6585.0
791,2013-07,7967.0
791,2013-08,6719.0
791,2013-09,6523.0
791,2013-10,6437.0
791,2013-11,6886.0
791,2013-12,8710.0
791,2014-01,7037.0
791,2014-02,7514.0
791,2014-03,7466.0
791,2014-04,8018.0
791,2014-05,7725.0
791,2014-06,8151.0
791,2014-07,7588.0
791,2014-08,7562.0
791,2014-09,7578.0
791,2014-10,7609.0
791,2014-11,8489.0
791,2014-12,9536.0
791,2015-01,8107.0
791,2015-02,8296.0
791,2015-03,8312.0
791,2015-04,9037.0
791,2015-05,9249.0
791,2015-06,9424.0
791,2015-07,8440.0
792,2013-01,7369.0
792,2013-02,7084.0
792,2013-03,8093.0
792,2013-04,7485.0
792,2013-05,8062.0
792,2013-06,6872.0
792,2013-07,7991.0
792,2013-08,7016.0
792,2013-09,6750.0
792,2013-10,7148.0
792,2013-11,7298.0
792,2013-12,9226.0
792,2014-01,7170.0
792,2014-02,7209.0
792,2014-03,6849.0
792,2014-04,7802.0
792,2014-05,7134.0
792,2014-06,7823.0
792,2014-07,7341.0
792,2014-08,6814.0
792,2014-09,7148.0
792,2014-10,7165.0
792,2014-11,7902.0
792,2014-12,8784.0
792,2015-01,7164.0
792,2015-02,6550.0
792,2015-03,6983.0
792,2015-04,7527.0
792,2015-05,7053.0
792,2015-06,7559.0
792,2015-07,6952.0
793,2013-01,4098.0
793,2013-02,4165.0
793,2013-03,4881.0
793,2013-04,4478.0
793,2013-05,5167.0
793,2013-06,4710.0
793,2013-07,5002.0
793,2013-08,4725.0
793,2013-09,4494.0
793,2013-10,4336.0
793,2013-11,4268.0
793,2013-12,5865.0
793,2014-01,4480.0
793,2014-02,4457.0
793,2014-03,4621.0
793,2014-04,5005.0
793,2014-05,4778.0
793,2014-06,5363.0
793,2014-07,4659.0
793,2014-08,4678.0
793,2014-09,4772.0
793,2014-10,4630.0
793,2014-11,5086.0
793,2014-12,5656.0
793,2015-01,4906.0
793,2015-02,4747.0
793,2015-03,4994.0
793,2015-04,5477.0
793,2015-05,5172.0
793,2015-06,5515.0
793,2015-07,4836.0
794,2013-01,2749.0
794,2013-02,2791.0
794,2013-03,2961.0
794,2013-04,2831.0
794,2013-05,3078.0
794,2013-06,2766.0
794,2013-07,2798.0
794,2013-08,2755.0
794,2013-09,2718.0
794,2013-10,2907.0
794,2013-11,3038.0
794,2013-12,3511.0
794,2014-01,2861.0
794,2014-02,2889.0
794,2014-03,2806.0
794,2014-04,3154.0
794,2014-05,3142.0
794,2014-06,3193.0
794,2014-07,2964.0
794,2014-08,2751.0
794,2014-09,2941.0
794,2014-10,3103.0
794,2014-11,3471.0
794,2014-12,3941.0
794,2015-01,3159.0
794,2015-02,3129.0
794,2015-03,3434.0
794,2015-04,3681.0
794,2015-05,3615.0
794,2015-06,3306.0
794,2015-07,3310.0
795,2013-01,4246.0
795,2013-02,4561.0
795,2013-03,5121.0
795,2013-04,4290.0
795,2013-05,4873.0
795,2013-06,4245.0
795,2013-07,4615.0
795,2013-08,4152.0
795,2013-09,4016.0
795,2013-10,3946.0
795,2013-11,4475.0
795,2013-12,5570.0
795,2014-01,4235.0
795,2014-02,4560.0
795,2014-03,4350.0
795,2014-04,4678.0
795,2014-05,4520.0
795,2014-06,4878.0
795,2014-07,4187.0
795,2014-08,4204.0
795,2014-09,4195.0
795,2014-10,4284.0
795,2014-11,5079.0
795,2014-12,5396.0
795,2015-01,4671.0
795,2015-02,4489.0
795,2015-03,4738.0
795,2015-04,4806.0
795,2015-05,4761.0
795,2015-06,5012.0
795,2015-07,4315.0
796,2013-01,6134.0
796,2013-02,6434.0
796,2013-03,7190.0
796,2013-04,6444.0
796,2013-05,7062.0
796,2013-06,6403.0
796,2013-07,7237.0
796,2013-08,6624.0
796,2013-09,6529.0
796,2013-10,6541.0
796,2013-11,6961.0
796,2013-12,8822.0
796,2014-01,6861.0
796,2014-02,6882.0
796,2014-03,6829.0
796,2014-04,7348.0
796,2014-05,7227.0
796,2014-06,7883.0
796,2014-07,7233.0
796,2014-08,7070.0
796,2014-09,7313.0
796,2014-10,7082.0
796,2014-11,7965.0
796,2014-12,9052.0
796,2015-01,7328.0
796,2015-02,7340.0
796,2015-03,7672.0
796,2015-04,7849.0
796,2015-05,7793.0
796,2015-06,8179.0
796,2015-07,7579.0
797,2013-01,3387.0
797,2013-02,3273.0
797,2013-03,3840.0
797,2013-04,3625.0
797,2013-05,4046.0
797,2013-06,3544.0
797,2013-07,3819.0
797,2013-08,3523.0
797,2013-09,3302.0
797,2013-10,3186.0
797,2013-11,3645.0
797,2013-12,4220.0
797,2014-01,3477.0
797,2014-02,3595.0
797,2014-03,4225.0
797,2014-04,4839.0
797,2014-05,4845.0
797,2014-06,5117.0
797,2015-01,4986.0
797,2015-02,4688.0
797,2015-03,4980.0
797,2015-04,5449.0
797,2015-05,5284.0
797,2015-06,5397.0
797,2015-07,5118.0
798,2013-01,7081.0
798,2013-02,7060.0
798,2013-03,7817.0
798,2013-04,7155.0
798,2013-05,7424.0
798,2013-06,6626.0
798,2013-07,7454.0
798,2013-08,6891.0
798,2013-09,6980.0
798,2013-10,6936.0
798,2013-11,7659.0
798,2013-12,9972.0
798,2014-01,7040.0
798,2014-02,7213.0
798,2014-03,6972.0
798,2014-04,7875.0
798,2014-05,7043.0
798,2014-06,7524.0
798,2014-07,7283.0
798,2014-08,6701.0
798,2014-09,7205.0
798,2014-10,7115.0
798,2014-11,8454.0
798,2014-12,9844.0
798,2015-01,7433.0
798,2015-02,7037.0
798,2015-03,7686.0
798,2015-04,7747.0
798,2015-05,7518.0
798,2015-06,7657.0
798,2015-07,7388.0
799,2013-01,8402.0
799,2013-02,8826.0
799,2013-03,9656.0
799,2013-04,8921.0
799,2013-05,9864.0
799,2013-06,9037.0
799,2013-07,9554.0
799,2013-08,9224.0
799,2013-09,9371.0
799,2013-10,9332.0
799,2013-11,10174.0
799,2013-12,12231.0
799,2014-01,9791.0
799,2014-02,10163.0
799,2014-03,9960.0
799,2014-04,10944.0
799,2014-05,10517.0
799,2014-06,10890.0
799,2014-07,9263.0
799,2014-08,9482.0
799,2014-09,9324.0
799,2014-10,9347.0
799,2014-11,10511.0
799,2014-12,12059.0
799,2015-01,9942.0
799,2015-02,9736.0
799,2015-03,10032.0
799,2015-04,10204.0
799,2015-05,10548.0
799,2015-06,10297.0
799,2015-07,9693.0
800,2013-01,5268.0
800,2013-02,5338.0
800,2013-03,6007.0
800,2013-04,5641.0
800,2013-05,6140.0
800,2013-06,5399.0
800,2013-07,5735.0
800,2013-08,5437.0
800,2013-09,5088.0
800,2013-10,5329.0
800,2013-11,5816.0
800,2013-12,7305.0
800,2014-01,5444.0
800,2014-02,5625.0
800,2014-03,5515.0
800,2014-04,6248.0
800,2014-05,6012.0
800,2014-06,6263.0
800,2014-07,4764.0
800,2014-08,4298.0
800,2014-09,4385.0
800,2014-10,4338.0
800,2014-11,5056.0
800,2014-12,5903.0
800,2015-01,4702.0
800,2015-02,4419.0
800,2015-03,4710.0
800,2015-04,5074.0
800,2015-05,4921.0
800,2015-06,4883.0
800,2015-07,4782.0
801,2013-01,3976.0
801,2013-02,4161.0
801,2013-03,4650.0
801,2013-04,4537.0
801,2013-05,5009.0
801,2013-06,4585.0
801,2013-07,5606.0
801,2013-08,4819.0
801,2013-09,4319.0
801,2013-10,4138.0
801,2013-11,4527.0
801,2013-12,5586.0
801,2014-01,4027.0
801,2014-02,4140.0
801,2014-03,4238.0
801,2014-04,5222.0
801,2014-05,4861.0
801,2014-06,5236.0
801,2014-07,5561.0
801,2014-08,5175.0
801,2014-09,4739.0
801,2014-10,4664.0
801,2014-11,5115.0
801,2014-12,5870.0
801,2015-01,4519.0
801,2015-02,4295.0
801,2015-03,4818.0
801,2015-04,5336.0
801,2015-05,5414.0
801,2015-06,5254.0
801,2015-07,5796.0
802,2013-01,6281.0
802,2013-02,6631.0
802,2013-03,7048.0
802,2013-04,6588.0
802,2013-05,6782.0
802,2013-06,6468.0
802,2013-07,6714.0
802,2013-08,6937.0
802,2013-09,6199.0
802,2013-10,6314.0
802,2013-11,7046.0
802,2013-12,8398.0
802,2014-01,6472.0
802,2014-02,6532.0
802,2014-03,6438.0
802,2014-04,7190.0
802,2014-05,6647.0
802,2014-06,6875.0
802,2014-07,6569.0
802,2014-08,6611.0
802,2014-09,6367.0
802,2014-10,6357.0
802,2014-11,7472.0
802,2014-12,8158.0
802,2015-01,6962.0
802,2015-02,6629.0
802,2015-03,6816.0
802,2015-04,7450.0
802,2015-05,7250.0
802,2015-06,6958.0
802,2015-07,7124.0
803,2013-01,5696.0
803,2013-02,5982.0
803,2013-03,6847.0
803,2013-04,6148.0
803,2013-05,6798.0
803,2013-06,6107.0
803,2013-07,6591.0
803,2013-08,6195.0
803,2013-09,5847.0
803,2013-10,5918.0
803,2013-11,6208.0
803,2013-12,7679.0
803,2014-01,5348.0
803,2014-02,5108.0
803,2014-03,5161.0
803,2014-04,5814.0
803,2014-05,5492.0
803,2014-06,5725.0
803,2014-07,5473.0
803,2014-08,8374.0
803,2014-09,5683.0
803,2014-10,5372.0
803,2014-11,6244.0
803,2014-12,7255.0
803,2015-01,5605.0
803,2015-02,5490.0
803,2015-03,5849.0
803,2015-04,6019.0
803,2015-05,6311.0
803,2015-06,6077.0
803,2015-07,5853.0
804,2013-01,4506.0
804,2013-02,4660.0
804,2013-03,5273.0
804,2013-04,4500.0
804,2013-05,4838.0
804,2013-06,4398.0
804,2013-07,4689.0
804,2013-08,4450.0
804,2013-09,4365.0
804,2013-10,4556.0
804,2013-11,4918.0
804,2013-12,5995.0
804,2014-01,5292.0
804,2014-02,5345.0
804,2014-03,4847.0
804,2014-04,4832.0
804,2014-05,4879.0
804,2014-06,4896.0
804,2015-01,5237.0
804,2015-02,4792.0
804,2015-03,5084.0
804,2015-04,5080.0
804,2015-05,5234.0
804,2015-06,5280.0
804,2015-07,5215.0
805,2013-01,6460.0
805,2013-02,6434.0
805,2013-03,7227.0
805,2013-04,6694.0
805,2013-05,7388.0
805,2013-06,6578.0
805,2013-07,7083.0
805,2013-08,7037.0
805,2013-09,6424.0
805,2013-10,6337.0
805,2013-11,5746.0
805,2013-12,6794.0
805,2014-01,4932.0
805,2014-02,4854.0
805,2014-03,5257.0
805,2014-04,5753.0
805,2014-05,5651.0
805,2014-06,5984.0
805,2015-01,5541.0
805,2015-02,5292.0
805,2015-03,5520.0
805,2015-04,5912.0
805,2015-05,5846.0
805,2015-06,5681.0
805,2015-07,5645.0
806,2013-01,6278.0
806,2013-02,6288.0
806,2013-03,6998.0
806,2013-04,6545.0
806,2013-05,7079.0
806,2013-06,6170.0
806,2013-07,6959.0
806,2013-08,6866.0
806,2013-09,6162.0
806,2013-10,6361.0
806,2013-11,6709.0
806,2013-12,8134.0
806,2014-01,6652.0
806,2014-02,6661.0
806,2014-03,6337.0
806,2014-04,6983.0
806,2014-05,6975.0
806,2014-06,7077.0
806,2015-01,7187.0
806,2015-02,6477.0
806,2015-03,6955.0
806,2015-04,7216.0
806,2015-05,7232.0
806,2015-06,7103.0
806,2015-07,6942.0
807,2013-01,8822.0
807,2013-02,9193.0
807,2013-03,10073.0
807,2013-04,9441.0
807,2013-05,10160.0
807,2013-06,9595.0
807,2013-07,9816.0
807,2013-08,9112.0
807,2013-09,8973.0
807,2013-10,9169.0
807,2013-11,9583.0
807,2013-12,11320.0
807,2014-01,9197.0
807,2014-02,9617.0
807,2014-03,9709.0
807,2014-04,10425.0
807,2014-05,10148.0
807,2014-06,10651.0
807,2014-07,10137.0
807,2014-08,9219.0
807,2014-09,9488.0
807,2014-10,9773.0
807,2014-11,10212.0
807,2014-12,10931.0
807,2015-01,9448.0
807,2015-02,9267.0
807,2015-03,9861.0
807,2015-04,10395.0
807,2015-05,10681.0
807,2015-06,10327.0
807,2015-07,10062.0
808,2013-01,6849.0
808,2013-02,6386.0
808,2013-03,7342.0
808,2013-04,6922.0
808,2013-05,7173.0
808,2013-06,6481.0
808,2013-07,7324.0
808,2013-08,6739.0
808,2013-09,6477.0
808,2013-10,6945.0
808,2013-11,7236.0
808,2013-12,9057.0
808,2014-01,6830.0
808,2014-02,6825.0
808,2014-03,6693.0
808,2014-04,7574.0
808,2014-05,7213.0
808,2014-06,7460.0
808,2014-07,7300.0
808,2014-08,6716.0
808,2014-09,7140.0
808,2014-10,7246.0
808,2014-11,8160.0
808,2014-12,9144.0
808,2015-01,7572.0
808,2015-02,6991.0
808,2015-03,7426.0
808,2015-04,7893.0
808,2015-05,7666.0
808,2015-06,7690.0
808,2015-07,7724.0
809,2013-01,8790.0
809,2013-02,8833.0
809,2013-03,9741.0
809,2013-04,8979.0
809,2013-05,9821.0
809,2013-06,8863.0
809,2013-07,10024.0
809,2013-08,8732.0
809,2013-09,8377.0
809,2013-10,8969.0
809,2013-11,9061.0
809,2013-12,11939.0
809,2014-01,8894.0
809,2014-02,8973.0
809,2014-03,8703.0
809,2014-04,9718.0
809,2014-05,9291.0
809,2014-06,10241.0
809,2014-07,9163.0
809,2014-08,8660.0
809,2014-09,8974.0
809,2014-10,8805.0
809,2014-11,9824.0
809,2014-12,11376.0
809,2015-01,9448.0
809,2015-02,8533.0
809,2015-03,9150.0
809,2015-04,9746.0
809,2015-05,9884.0
809,2015-06,10708.0
809,2015-07,9382.0
810,2013-01,5488.0
810,2013-02,5567.0
810,2013-03,6374.0
810,2013-04,5545.0
810,2013-05,6270.0
810,2013-06,5683.0
810,2013-07,5936.0
810,2013-08,5916.0
810,2013-09,5376.0
810,2013-10,5532.0
810,2013-11,5954.0
810,2013-12,7583.0
810,2014-01,5624.0
810,2014-02,5702.0
810,2014-03,5571.0
810,2014-04,6178.0
810,2014-05,5958.0
810,2014-06,6139.0
810,2014-07,5706.0
810,2014-08,5554.0
810,2014-09,5697.0
810,2014-10,5659.0
810,2014-11,6180.0
810,2014-12,7287.0
810,2015-01,5973.0
810,2015-02,5616.0
810,2015-03,5781.0
810,2015-04,6097.0
810,2015-05,6077.0
810,2015-06,6062.0
810,2015-07,5986.0
811,2013-01,3744.0
811,2013-02,3934.0
811,2013-03,4216.0
811,2013-04,4086.0
811,2013-05,4238.0
811,2013-06,4129.0
811,2013-07,4067.0
811,2013-08,4081.0
811,2013-09,3962.0
811,2013-10,3621.0
811,2013-11,4064.0
811,2013-12,5486.0
811,2014-01,3780.0
811,2014-02,3959.0
811,2014-03,3858.0
811,2014-04,4304.0
811,2014-05,4250.0
811,2014-06,4360.0
811,2014-07,4140.0
811,2014-08,3989.0
811,2014-09,3982.0
811,2014-10,3974.0
811,2014-11,4343.0
811,2014-12,5585.0
811,2015-01,3810.0
811,2015-02,3749.0
811,2015-03,3825.0
811,2015-04,4108.0
811,2015-05,4227.0
811,2015-06,4093.0
811,2015-07,4286.0
812,2013-01,6179.0
812,2013-02,6140.0
812,2013-03,6568.0
812,2013-04,6215.0
812,2013-05,6506.0
812,2013-06,5751.0
812,2013-07,6524.0
812,2013-08,5888.0
812,2013-09,6098.0
812,2013-10,6128.0
812,2013-11,6523.0
812,2013-12,7794.0
812,2014-01,6136.0
812,2014-02,6077.0
812,2014-03,6091.0
812,2014-04,6732.0
812,2014-05,6314.0
812,2014-06,6572.0
812,2014-07,6155.0
812,2014-08,5674.0
812,2014-09,6206.0
812,2014-10,6219.0
812,2014-11,6876.0
812,2014-12,7615.0
812,2015-01,6254.0
812,2015-02,5925.0
812,2015-03,6310.0
812,2015-04,6731.0
812,2015-05,6495.0
812,2015-06,6472.0
812,2015-07,6398.0
813,2013-01,5458.0
813,2013-02,5488.0
813,2013-03,5932.0
813,2013-04,5696.0
813,2013-05,5805.0
813,2013-06,5423.0
813,2013-07,5898.0
813,2013-08,4945.0
813,2013-09,5177.0
813,2013-10,5588.0
813,2013-11,6031.0
813,2013-12,6929.0
813,2014-01,5681.0
813,2014-02,5843.0
813,2014-03,5951.0
813,2014-04,5716.0
813,2014-05,5772.0
813,2014-06,5915.0
813,2014-07,5600.0
813,2014-08,5022.0
813,2014-09,5283.0
813,2014-10,5906.0
813,2014-11,6623.0
813,2014-12,6890.0
813,2015-01,5919.0
813,2015-02,5587.0
813,2015-03,6025.0
813,2015-04,6056.0
813,2015-05,6037.0
813,2015-06,5971.0
813,2015-07,6160.0
814,2013-01,7557.0
814,2013-02,7589.0
814,2013-03,8961.0
814,2013-04,7781.0
814,2013-05,8671.0
814,2013-06,7656.0
814,2013-07,8475.0
814,2013-08,8218.0
814,2013-09,7842.0
814,2013-10,8036.0
814,2013-11,8469.0
814,2013-12,11369.0
814,2014-01,7982.0
814,2014-02,8028.0
814,2014-03,7902.0
814,2014-04,8858.0
814,2014-05,8399.0
814,2014-06,8795.0
814,2014-07,8400.0
814,2014-08,7894.0
814,2014-09,8201.0
814,2014-10,8386.0
814,2014-11,9214.0
814,2014-12,10891.0
814,2015-01,7974.0
814,2015-02,8002.0
814,2015-03,8583.0
814,2015-04,8722.0
814,2015-05,8719.0
814,2015-06,8732.0
814,2015-07,8709.0
815,2013-01,8765.0
815,2013-02,8520.0
815,2013-03,9712.0
815,2013-04,9390.0
815,2013-05,9811.0
815,2013-06,9124.0
815,2013-07,9755.0
815,2013-08,9188.0
815,2013-09,8770.0
815,2013-10,9525.0
815,2013-11,9460.0
815,2013-12,11024.0
815,2014-01,9320.0
815,2014-02,9352.0
815,2014-03,9518.0
815,2014-04,10240.0
815,2014-05,6925.0
815,2014-06,6869.0
815,2015-01,6400.0
815,2015-02,5832.0
815,2015-03,6323.0
815,2015-04,6564.0
815,2015-05,6615.0
815,2015-06,6433.0
815,2015-07,6355.0
816,2013-01,5529.0
816,2013-02,5876.0
816,2013-03,6542.0
816,2013-04,6010.0
816,2013-05,6497.0
816,2013-06,5031.0
816,2013-07,4613.0
816,2013-08,4268.0
816,2013-09,4447.0
816,2013-10,4855.0
816,2013-11,5272.0
816,2013-12,6101.0
816,2014-01,4624.0
816,2014-02,4804.0
816,2014-03,4762.0
816,2014-04,5198.0
816,2014-05,5034.0
816,2014-06,5186.0
816,2014-07,4575.0
816,2014-08,4710.0
816,2014-09,4754.0
816,2014-10,4877.0
816,2014-11,5481.0
816,2014-12,5979.0
